user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
C04M3_subsampled_40Gb_bin.65	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	N/A	N/A	N/A	N/A	N/A	GCA_002499945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp002499945	83.45	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__	taxonomic classification defined by topology and ANI	N/A	GCA_009774235.1, s__TF01-11 sp009774235, 95.0, 81.77, 0.53; GCA_002493085.1, s__TF01-11 sp002493085, 95.0, 80.09, 0.46; GCA_002361175.1, s__TF01-11 sp002361175, 95.0, 78.98, 0.45; GCF_003612285.1, s__TF01-11 sp003612285, 95.0, 78.09, 0.13; GCF_003611745.1, s__TF01-11 sp003611745, 95.0, 78.04, 0.11; GCF_001414325.1, s__TF01-11 sp001414325, 95.0, 77.12, 0.12; GCF_003478445.1, s__TF01-11 sp003524945, 95.0, 77.11, 0.04; GCF_003478335.1, s__TF01-11 sp003529475, 95.0, 77.11, 0.06; GCF_003481585.1, s__TF01-11 sp001916135, 95.0, 77.07, 0.06; GCA_014384965.1, s__TF01-11 sp003149875, 95.0, 77.03, 0.09; GCA_000436755.1, s__TF01-11 sp000436755, 95.0, 76.98, 0.15; GCF_900759665.1, s__TF01-11 sp900759665, 95.0, 76.84, 0.06; GCA_902788645.1, s__TF01-11 sp902788645, 95.0, 76.6, 0.06; GCA_902795705.1, s__TF01-11 sp902795705, 95.0, 76.28, 0.04; GCA_902795775.1, s__TF01-11 sp902795775, 95.0, 76.04, 0.06	92.81	11	0.9810044558461644	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_subsampled_40Gb_bin.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__HGM13634;s__	N/A	N/A	N/A	N/A	N/A	GCF_900770385.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__HGM13634;s__HGM13634 sp900770385	77.79	0.35	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	77.49	11	0.8623090659009458	N/A
C04M3_subsampled_40Gb_bin.67	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003979335	GCA_003979335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003979335	97.76	0.91	GCA_003979335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp003979335	97.76	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_013316055.1, s__UBA11940 sp013316055, 95.0, 77.69, 0.3; GCA_003503945.1, s__UBA11940 sp003503945, 95.0, 77.19, 0.18; GCA_900549005.1, s__UBA11940 sp900549005, 95.0, 76.92, 0.12	93.27	11	N/A	N/A
C04M3_subsampled_40Gb_bin.68	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Marseille-P3106;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	94.4	11	0.9453867193707143	N/A
C04M3_subsampled_40Gb_bin.69	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium cocleatum	GCF_900102365.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium cocleatum	98.17	0.87	GCF_900102365.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium cocleatum	98.17	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000508865.1, s__Erysipelatoclostridium sp000508865, 95.0, 82.87, 0.63; GCF_000686665.1, s__Erysipelatoclostridium saccharogumia, 95.0, 82.6, 0.63; GCF_000154805.1, s__Erysipelatoclostridium spiroforme, 95.0, 81.76, 0.55; GCF_014131695.1, s__Erysipelatoclostridium ramosum, 95.0, 81.21, 0.5; GCF_002160495.1, s__Erysipelatoclostridium sp002160495, 95.0, 80.02, 0.42	92.91	11	N/A	N/A
C04M3_subsampled_40Gb_bin.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	N/A	N/A	N/A	N/A	N/A	GCA_900548975.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp900548975	80.07	0.53	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	taxonomic classification defined by topology and ANI	N/A	GCF_011959565.1, s__CAG-873 sp011959565, 95.0, 78.4, 0.19; GCA_009775275.1, s__CAG-873 sp009775275, 95.0, 78.26, 0.24; GCA_900541865.1, s__CAG-873 sp900541865, 95.0, 77.58, 0.15; GCA_003979155.1, s__CAG-873 sp003979155, 95.0, 77.57, 0.14; GCA_900554265.1, s__CAG-873 sp900554265, 95.0, 77.56, 0.16; GCA_009775225.1, s__CAG-873 sp009775225, 95.0, 77.54, 0.19; GCA_002493945.1, s__CAG-873 sp002493945, 95.0, 77.47, 0.22; GCA_009775125.1, s__CAG-873 sp001689665, 95.0, 77.46, 0.11; GCA_009775195.1, s__CAG-873 sp009775195, 95.0, 77.38, 0.16; GCA_002490635.1, s__CAG-873 sp002490635, 95.0, 77.35, 0.16; GCA_009775265.1, s__CAG-873 sp009775265, 95.0, 77.24, 0.1; GCA_009775135.1, s__CAG-873 sp009775135, 95.0, 77.19, 0.15; GCA_900759845.1, s__CAG-873 sp900759845, 95.0, 77.12, 0.11; GCF_900755985.1, s__CAG-873 sp900755985, 95.0, 77.09, 0.08; GCA_001689415.1, s__CAG-873 sp001689415, 95.0, 77.05, 0.14; GCA_900555715.1, s__CAG-873 sp900555715, 95.0, 76.89, 0.15; GCA_004552725.1, s__CAG-873 sp004552725, 95.0, 76.81, 0.08; GCA_002478045.1, s__CAG-873 sp002478045, 95.0, 76.74, 0.06; GCA_002491245.1, s__CAG-873 sp002491245, 95.0, 76.7, 0.14; GCA_004552485.1, s__CAG-873 sp004552485, 95.0, 76.7, 0.11; GCA_004554255.1, s__CAG-873 sp004554255, 95.0, 76.68, 0.08; GCA_004553485.1, s__CAG-873 sp004553485, 95.0, 76.61, 0.12; GCA_900759825.1, s__CAG-873 sp900759825, 95.0, 76.6, 0.11; GCA_002633115.1, s__CAG-873 sp002633115, 95.0, 76.56, 0.09; GCA_900554715.1, s__CAG-873 sp900554715, 95.0, 76.54, 0.1; GCA_900550395.1, s__CAG-873 sp900550395, 95.0, 76.53, 0.13; GCA_900540625.1, s__CAG-873 sp900540625, 95.0, 76.37, 0.06; GCA_009775535.1, s__CAG-873 sp009775535, 95.0, 76.29, 0.07; GCA_001701165.1, s__CAG-873 sp001701165, 95.0, 76.2, 0.06	74.25	11	0.9904061429945855	N/A
C04M3_subsampled_40Gb_bin.70	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774395	GCA_009774395.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774395	98.72	0.79	GCA_009774395.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774395	98.72	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000403215.1, s__COE1 sp000403215, 95.0, 77.73, 0.16; GCA_009774345.1, s__COE1 sp009774345, 95.0, 77.58, 0.16; GCA_002358575.1, s__COE1 sp002358575, 95.0, 77.58, 0.15; GCA_009774245.1, s__COE1 sp009774245, 95.0, 77.52, 0.14; GCA_009774375.1, s__COE1 sp009774375, 95.0, 77.33, 0.08; GCA_002490665.1, s__COE1 sp002490665, 95.0, 77.26, 0.13; GCA_002491195.1, s__COE1 sp002491195, 95.0, 77.23, 0.11; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.04, 0.1; GCA_003513705.1, s__COE1 sp003513705, 95.0, 77.01, 0.13; GCF_000403335.2, s__COE1 sp000403335, 95.0, 77.0, 0.13; GCA_014239155.1, s__COE1 sp014239155, 95.0, 76.92, 0.15; GCF_011959805.1, s__COE1 sp011959805, 95.0, 76.86, 0.15; GCF_900753305.1, s__COE1 sp900753305, 95.0, 76.84, 0.09; GCA_002492295.1, s__COE1 sp002492295, 95.0, 76.55, 0.13	87.17	11	N/A	N/A
C04M3_subsampled_40Gb_bin.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009917455	GCF_009917455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009917455	99.67	0.98	GCF_009917455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009917455	99.67	0.98	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009911035.1, s__CAG-95 sp009911035, 95.0, 77.74, 0.24; GCA_900554925.1, s__CAG-95 sp900554925, 95.0, 77.59, 0.13; GCA_009774465.1, s__CAG-95 sp009774465, 95.0, 77.51, 0.16; GCF_000403495.2, s__CAG-95 sp000403495, 95.0, 77.4, 0.17; GCF_003612395.1, s__CAG-95 sp003612395, 95.0, 77.36, 0.22; GCF_011959285.1, s__CAG-95 sp011959285, 95.0, 77.3, 0.19; GCA_002492465.1, s__CAG-95 sp002492465, 95.0, 77.3, 0.18; GCF_003490145.1, s__CAG-95 sp900066375, 95.0, 77.18, 0.08; GCA_900553305.1, s__CAG-95 sp900553305, 95.0, 77.1, 0.07; GCF_009917485.1, s__CAG-95 sp009917485, 95.0, 76.92, 0.2; GCA_002490775.1, s__CAG-95 sp002490775, 95.0, 76.85, 0.15; GCA_000438155.1, s__CAG-95 sp000438155, 95.0, 76.79, 0.09; GCA_000436115.1, s__CAG-95 sp000436115, 95.0, 76.73, 0.13; GCA_902766365.1, s__CAG-95 sp902766365, 95.0, 75.94, 0.06	67.42	11	N/A	N/A
C04M3_subsampled_40Gb_bin.72	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	N/A	N/A	N/A	N/A	N/A	GCF_003611805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp003611805	85.13	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	taxonomic classification defined by topology and ANI	N/A	GCA_009774215.1, s__UBA3282 sp009774215, 95.0, 84.07, 0.65; GCA_002491905.1, s__UBA3282 sp002491905, 95.0, 82.82, 0.63; GCA_002490705.1, s__UBA3282 sp002490705, 95.0, 80.18, 0.51; GCA_002361355.1, s__UBA3282 sp002361355, 95.0, 80.11, 0.58; GCA_009774175.1, s__UBA3282 sp009774175, 95.0, 80.1, 0.53; GCA_002361735.1, s__UBA3282 sp002361735, 95.0, 79.49, 0.45; GCA_002490835.1, s__UBA3282 sp002490835, 95.0, 79.44, 0.44; GCA_002492725.1, s__UBA3282 sp002492725, 95.0, 79.38, 0.45; GCA_002493835.1, s__UBA3282 sp002493835, 95.0, 78.99, 0.39; GCF_003612405.1, s__UBA3282 sp003612405, 95.0, 78.29, 0.32; GCA_002492525.1, s__UBA3282 sp002492525, 95.0, 77.78, 0.29; GCA_009774655.1, s__UBA3282 sp009774655, 95.0, 77.52, 0.19; GCA_009774575.1, s__UBA3282 sp009774575, 95.0, 77.4, 0.2; GCA_009774585.1, s__UBA3282 sp009774585, 95.0, 77.22, 0.15	91.05	11	0.9896499570297398	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_subsampled_40Gb_bin.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	GCF_009911035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	96.14	0.79	GCF_009911035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	96.14	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009917485.1, s__CAG-95 sp009917485, 95.0, 80.56, 0.27; GCF_009917455.1, s__CAG-95 sp009917455, 95.0, 80.41, 0.26; GCF_000403495.2, s__CAG-95 sp000403495, 95.0, 79.84, 0.25; GCF_003612395.1, s__CAG-95 sp003612395, 95.0, 79.65, 0.25; GCF_011959285.1, s__CAG-95 sp011959285, 95.0, 78.81, 0.27; GCA_900554925.1, s__CAG-95 sp900554925, 95.0, 78.43, 0.36; GCA_002490775.1, s__CAG-95 sp002490775, 95.0, 78.17, 0.24; GCA_009774465.1, s__CAG-95 sp009774465, 95.0, 78.12, 0.25; GCA_002492465.1, s__CAG-95 sp002492465, 95.0, 78.05, 0.28; GCF_003490145.1, s__CAG-95 sp900066375, 95.0, 78.03, 0.15; GCA_000436115.1, s__CAG-95 sp000436115, 95.0, 77.39, 0.22; GCA_900553305.1, s__CAG-95 sp900553305, 95.0, 77.26, 0.15; GCA_902766365.1, s__CAG-95 sp902766365, 95.0, 76.93, 0.14; GCA_000438155.1, s__CAG-95 sp000438155, 95.0, 76.92, 0.12	93.77	11	N/A	N/A
C04M3_subsampled_40Gb_bin.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	N/A	N/A	N/A	N/A	N/A	GCF_003611875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__UBA9502 sp003611875	87.27	0.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003669055.1, s__UBA9502 sp003669055, 95.0, 79.39, 0.33; GCF_009911065.1, s__UBA9502 sp009911065, 95.0, 79.32, 0.37; GCA_900538475.1, s__UBA9502 sp900538475, 95.0, 77.26, 0.17; GCA_900540335.1, s__UBA9502 sp900540335, 95.0, 77.26, 0.21; GCA_004554205.1, s__UBA9502 sp004554205, 95.0, 77.04, 0.14; GCF_003478505.1, s__UBA9502 sp003478505, 95.0, 77.0, 0.11; GCF_003481825.1, s__UBA9502 sp003481825, 95.0, 76.84, 0.09; GCF_003481985.1, s__UBA9502 sp003506385, 95.0, 76.83, 0.08; GCA_900555625.1, s__UBA9502 sp900555625, 95.0, 76.62, 0.09; GCF_003480315.1, s__UBA9502 sp003480315, 95.0, 76.54, 0.12; GCF_900770535.1, s__UBA9502 sp900770535, 95.0, 76.47, 0.13	86.92	11	0.9890846899804119	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_subsampled_40Gb_bin.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	ANI	N/A	GCF_000364225.1, s__Eubacterium_J plexicaudatum, 95.0, 78.66, 0.3; GCA_009774535.1, s__Eubacterium_J sp009774535, 95.0, 78.44, 0.3; GCA_004562765.1, s__Eubacterium_J sp004562765, 95.0, 76.79, 0.06	92.0	11	0.95079596590949	N/A
C04M3_subsampled_40Gb_bin.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825	GCA_002428825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825	98.45	0.9	GCA_002428825.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002428825	98.45	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900553175.1, s__Alistipes sp900553175, 95.0, 82.14, 0.62; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 81.51, 0.57; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 81.16, 0.62; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 80.97, 0.58; GCF_900083545.1, s__Alistipes provencensis, 95.0, 80.84, 0.59; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 80.83, 0.56; GCF_000210575.1, s__Alistipes shahii, 95.0, 80.69, 0.64; GCF_006542685.1, s__Alistipes dispar, 95.0, 80.62, 0.58; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 80.55, 0.52; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.47, 0.58; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.42, 0.56; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 80.36, 0.54; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 80.35, 0.57; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.32, 0.59; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.31, 0.57; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 80.27, 0.56; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 80.26, 0.53; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 80.07, 0.39; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 80.02, 0.58; GCF_900604385.1, s__Alistipes megaguti, 95.0, 79.94, 0.55; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 79.71, 0.47; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 79.57, 0.45; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 79.47, 0.49; GCF_006542665.1, s__Alistipes communis, 95.0, 79.18, 0.45; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 79.07, 0.43; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.43, 0.41; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.31, 0.33; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.29, 0.33; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.83, 0.27; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 77.81, 0.25; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.63, 0.24; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.19, 0.17; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.19, 0.24; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 77.0, 0.04; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.72, 0.06; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.66, 0.05; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 76.66, 0.03; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.34, 0.1; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.31, 0.17; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.27, 0.1; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.27, 0.14; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.21, 0.06; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.12, 0.07	95.22	11	N/A	N/A
C04M3_subsampled_40Gb_bin.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp009774615	GCA_009774615.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp009774615	98.69	0.78	GCA_009774615.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp009774615	98.69	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 76.9, 0.13; GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 76.4, 0.12	77.86	11	N/A	N/A
C04M3_subsampled_40Gb_bin.78	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__	N/A	N/A	N/A	N/A	N/A	GCA_013316135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp013316135	78.53	0.28	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	91.7	11	0.9465223889793889	N/A
C04M3_subsampled_40Gb_bin.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	ANI	N/A	GCF_003481985.1, s__UBA9502 sp003506385, 95.0, 77.94, 0.12; GCF_003480315.1, s__UBA9502 sp003480315, 95.0, 77.88, 0.15; GCF_003478505.1, s__UBA9502 sp003478505, 95.0, 77.76, 0.14; GCF_009911065.1, s__UBA9502 sp009911065, 95.0, 77.73, 0.13; GCF_003481825.1, s__UBA9502 sp003481825, 95.0, 77.69, 0.13; GCF_003669055.1, s__UBA9502 sp003669055, 95.0, 77.61, 0.17; GCF_003611875.1, s__UBA9502 sp003611875, 95.0, 77.33, 0.18; GCA_900538475.1, s__UBA9502 sp900538475, 95.0, 77.32, 0.15; GCA_004554205.1, s__UBA9502 sp004554205, 95.0, 77.12, 0.17; GCA_900540335.1, s__UBA9502 sp900540335, 95.0, 76.93, 0.16; GCF_900770535.1, s__UBA9502 sp900770535, 95.0, 76.86, 0.2; GCA_900555625.1, s__UBA9502 sp900555625, 95.0, 76.65, 0.08	79.69	11	0.9374011117249104	N/A
C04M3_subsampled_40Gb_bin.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	N/A	N/A	N/A	N/A	N/A	GCA_009774375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp009774375	84.98	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_009774245.1, s__COE1 sp009774245, 95.0, 82.35, 0.62; GCA_002491195.1, s__COE1 sp002491195, 95.0, 80.75, 0.49; GCF_000403215.1, s__COE1 sp000403215, 95.0, 79.81, 0.39; GCA_009774345.1, s__COE1 sp009774345, 95.0, 79.02, 0.34; GCA_002490665.1, s__COE1 sp002490665, 95.0, 78.52, 0.33; GCA_002358575.1, s__COE1 sp002358575, 95.0, 78.46, 0.25; GCA_014239155.1, s__COE1 sp014239155, 95.0, 78.27, 0.19; GCA_009774395.1, s__COE1 sp009774395, 95.0, 78.25, 0.1; GCF_000403335.2, s__COE1 sp000403335, 95.0, 78.25, 0.15; GCA_003513705.1, s__COE1 sp003513705, 95.0, 78.15, 0.16; GCF_011959805.1, s__COE1 sp011959805, 95.0, 77.89, 0.16; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.64, 0.07; GCF_900753305.1, s__COE1 sp900753305, 95.0, 77.33, 0.07; GCA_002492295.1, s__COE1 sp002492295, 95.0, 76.9, 0.15	86.3	11	0.9858940805872974	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_subsampled_40Gb_bin.80	d__Bacteria;p__Firmicutes_B;c__Dehalobacteriia;o__UBA4068;f__UBA5755;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_002398485.1	95.0	d__Bacteria;p__Firmicutes_B;c__Dehalobacteriia;o__UBA4068;f__UBA5755;g__UBA4997;s__UBA4997 sp002398485	75.33	0.02	d__Bacteria;p__Firmicutes_B;c__Dehalobacteriia;o__UBA4068;f__UBA5755;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	96.31	11	0.8022208326148292	N/A
