user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
Sa_bin.81.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCA_900544265.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900544265	83.85	0.58	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000312145.1, s__Alistipes senegalensis, 95.0, 83.03, 0.67; GCF_000210575.1, s__Alistipes shahii, 95.0, 82.94, 0.66; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 82.75, 0.6; GCF_900083545.1, s__Alistipes provencensis, 95.0, 82.59, 0.67; GCF_006542685.1, s__Alistipes dispar, 95.0, 82.44, 0.58; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 82.28, 0.61; GCF_900107675.1, s__Alistipes timonensis, 95.0, 82.17, 0.64; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 82.05, 0.51; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 82.0, 0.54; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 81.79, 0.52; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 81.77, 0.63; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 81.53, 0.59; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 81.41, 0.64; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 81.38, 0.58; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 81.33, 0.44; GCF_900604385.1, s__Alistipes megaguti, 95.0, 81.28, 0.55; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 81.07, 0.53; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 80.96, 0.5; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.64, 0.57; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 80.34, 0.48; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 80.19, 0.45; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 80.0, 0.44; GCF_006542665.1, s__Alistipes communis, 95.0, 79.62, 0.42; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 79.34, 0.44; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 79.23, 0.42; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 79.21, 0.33; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.5, 0.27; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.47, 0.33; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.08, 0.23; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.65, 0.26; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.5, 0.15; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.38, 0.2; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.31, 0.21; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 76.85, 0.04; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 76.78, 0.12; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.74, 0.13; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.72, 0.14; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.47, 0.06; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.45, 0.05; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.28, 0.1; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.25, 0.07; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.03, 0.06; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 75.66, 0.04"	82.39	11	0.98369892	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.88.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	N/A	N/A	N/A	N/A	N/A	GCA_902388365.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp902388365	81.16	0.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 81.52, 0.49; GCF_011959205.1, s__Phocaeicola sp011959205, 95.0, 81.29, 0.4; GCF_000012825.1, s__Phocaeicola vulgatus, 95.359, 81.21, 0.52; GCF_013009555.1, s__Phocaeicola dorei, 95.359, 81.13, 0.54; GCF_900751965.1, s__Phocaeicola sp900751965, 95.0, 80.93, 0.33; GCF_900760795.1, s__Phocaeicola sp900760795, 95.0, 80.71, 0.39; GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 79.66, 0.33; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 79.53, 0.32; GCA_900554435.1, s__Phocaeicola sp900554435, 95.0, 78.79, 0.24; GCF_013618865.1, s__Phocaeicola sp900541515, 95.0, 78.05, 0.12; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 77.81, 0.14; GCF_000154845.1, s__Phocaeicola coprocola, 95.0, 77.81, 0.12; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 77.79, 0.12; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 77.72, 0.13; GCA_900553715.1, s__Phocaeicola sp900553715, 95.0, 77.7, 0.11; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 77.7, 0.14; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 77.68, 0.14; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 77.68, 0.14; GCF_902362605.1, s__Phocaeicola sp900066445, 95.0, 77.65, 0.1; GCA_900544075.1, s__Phocaeicola sp900544075, 95.0, 77.62, 0.09; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 77.61, 0.13; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 77.6, 0.16; GCF_902362595.1, s__Phocaeicola sp900066455, 95.0, 77.59, 0.14; GCA_902779535.1, s__Phocaeicola sp902779535, 95.0, 77.55, 0.06; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 77.54, 0.09; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 77.51, 0.16; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 77.45, 0.11; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 77.44, 0.14; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 77.41, 0.14; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 77.38, 0.13; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 77.38, 0.11; GCA_900551065.1, s__Phocaeicola sp900551065, 95.0, 77.37, 0.13; GCA_900540105.1, s__Phocaeicola sp900540105, 95.0, 77.37, 0.12; GCF_002161765.1, s__Phocaeicola sp002161765, 95.0, 77.3, 0.12; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 77.29, 0.13; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 77.21, 0.11; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 77.2, 0.12; GCF_002161565.1, s__Phocaeicola sp002161565, 95.0, 77.15, 0.1; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.15, 0.11; GCA_900557085.1, s__Phocaeicola sp900557085, 95.0, 77.11, 0.08; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 76.96, 0.11; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 76.89, 0.04; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 76.77, 0.14; GCA_900546095.1, s__Phocaeicola sp900546095, 95.0, 76.53, 0.09; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 76.52, 0.13; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 76.13, 0.05"	88.27	11	0.981737333	N/A
Sa_bin.89.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	ANI	N/A	"GCF_000155435.1, s__Enterocloster sp000155435, 95.0, 81.42, 0.53; GCF_003434055.1, s__Enterocloster aldenensis, 95.0, 81.17, 0.52; GCF_000233455.1, s__Enterocloster citroniae, 95.0, 81.02, 0.45; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 79.48, 0.35; GCF_900113155.1, s__Enterocloster clostridioformis, 95.0, 79.41, 0.32; GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 79.37, 0.32; GCF_002234575.2, s__Enterocloster bolteae, 95.0, 79.36, 0.32; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 78.52, 0.23; GCF_900753815.1, s__Enterocloster sp900753815, 95.0, 78.21, 0.24; GCF_900770345.1, s__Enterocloster sp900770345, 95.0, 78.17, 0.17; GCF_000158075.1, s__Enterocloster asparagiformis, 95.0, 78.15, 0.26; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 78.13, 0.27; GCA_900549235.1, s__Enterocloster sp900549235, 95.0, 78.06, 0.2; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 77.99, 0.2; GCF_009696375.1, s__Enterocloster sp900540675, 95.0, 77.84, 0.17; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 77.79, 0.12; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 77.72, 0.15; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 77.67, 0.11; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 77.58, 0.2; GCF_900759225.1, s__Enterocloster sp900759225, 95.0, 77.53, 0.22; GCA_900555905.1, s__Enterocloster sp900555905, 95.0, 77.53, 0.16; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.49, 0.16; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 76.88, 0.12; GCA_900547035.1, s__Enterocloster sp900547035, 95.0, 76.81, 0.13"	69.43	11	0.963829027	Genome has more than 15.0% of markers with multiple hits
Sa_bin.90.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01;s__	N/A	N/A	N/A	N/A	N/A	GCF_900199405.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01;s__OEMS01 sp900199405	90.87	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	83.07	11	0.98285023	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.92.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	ANI	N/A	"GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 78.33, 0.3; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 78.1, 0.3; GCF_003024715.1, s__Clostridium_Q sp003024715, 95.0, 77.86, 0.15; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 77.83, 0.25; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 77.82, 0.17; GCF_009911305.1, s__Clostridium_Q sp009911305, 95.0, 77.63, 0.17; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.57, 0.23"	84.99	11	0.941278723	N/A
Sa_bin.93.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	GCF_003612625.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus sp003612625	76.08	0.04	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 76.79, 0.12; GCF_000154565.1, s__Anaerotruncus colihominis, 95.0, 76.76, 0.07; GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 76.47, 0.08; GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 76.46, 0.11; GCA_014385085.1, s__Anaerotruncus sp014385085, 95.0, 76.36, 0.03; GCF_000403395.2, s__Anaerotruncus sp000403395, 95.0, 76.31, 0.07; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 76.29, 0.06"	90.99	11	0.928271782	N/A
Sa_bin.94.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.31	11	0.787509159	N/A
Sa_bin.95.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	ANI	N/A	"GCA_012520655.1, s__Kineothrix sp012520655, 95.0, 76.94, 0.13; GCF_000732725.1, s__Kineothrix alysoides, 95.0, 76.93, 0.15; GCF_000403275.1, s__Kineothrix sp000403275, 95.0, 76.89, 0.15; GCF_011958945.1, s__Kineothrix sp011958945, 95.0, 76.59, 0.1; GCA_003488965.1, s__Kineothrix sp003488965, 95.0, 76.51, 0.09; GCF_009911195.1, s__Kineothrix sp009911195, 95.0, 76.38, 0.11"	89.8	11	0.937285283	N/A
Sa_bin.99.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	ANI	N/A	"GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 83.26, 0.57; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 82.52, 0.57; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 82.21, 0.46; GCF_005121165.1, s__Dysosmobacter welbionis, 95.0, 82.05, 0.59; GCA_900556925.1, s__Dysosmobacter sp900556925, 95.0, 81.39, 0.36; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 81.34, 0.47; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 81.12, 0.48; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 81.09, 0.58; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 81.05, 0.48; GCA_900752075.1, s__Dysosmobacter sp900752075, 95.0, 81.05, 0.29; GCA_900554425.1, s__Dysosmobacter sp900554425, 95.0, 81.04, 0.47; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 80.9, 0.5; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 80.74, 0.46; GCA_009774015.1, s__Dysosmobacter sp009774015, 95.0, 80.6, 0.46; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 80.11, 0.35; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 79.96, 0.36; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 79.77, 0.28; GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 79.42, 0.38; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 79.36, 0.34; GCF_014297375.1, s__Dysosmobacter sp014297375, 95.0, 79.18, 0.34; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 78.96, 0.34; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 78.75, 0.32; GCA_900542115.1, s__Dysosmobacter sp900542115, 95.0, 78.23, 0.24"	53.48	11	0.967105192	N/A
Sb_bin.1.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__	ANI	N/A	"GCA_003343625.1, s__Eisenbergiella sp003343625, 95.0, 77.2, 0.22; GCF_003481005.1, s__Eisenbergiella sp900066775, 95.0, 77.17, 0.12; GCA_900539715.1, s__Eisenbergiella sp900539715, 95.0, 77.12, 0.14; GCA_900550285.1, s__Eisenbergiella sp900550285, 95.0, 76.97, 0.19; GCA_002361095.1, s__Eisenbergiella sp002361095, 95.0, 76.75, 0.14; GCF_900243045.1, s__Eisenbergiella massiliensis, 95.0, 76.74, 0.13; GCF_003478085.1, s__Eisenbergiella sp003478085, 95.0, 76.46, 0.12; GCA_900548905.1, s__Eisenbergiella sp900548905, 95.0, 76.43, 0.11; GCF_001881565.1, s__Eisenbergiella tayi, 95.0, 76.41, 0.1; GCA_900544445.1, s__Eisenbergiella sp900544445, 95.0, 76.33, 0.1; GCA_900555195.1, s__Eisenbergiella sp900555195, 95.0, 76.08, 0.05"	86.06	11	0.935317435	N/A
Sb_bin.10.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.57	11	0.898269858	N/A
Sb_bin.101.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	84.53	11	0.931955578	N/A
Sb_bin.103.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_009696045.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__Acetivibrio_A sp009696045	79.2	0.35	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_002419585.1, s__Acetivibrio_A sp002419585, 95.0, 77.53, 0.09; GCF_001461035.1, s__Acetivibrio_A ethanolgignens, 95.0, 76.78, 0.08"	85.49	11	0.951415091	N/A
Sb_bin.104.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	ANI	N/A	"GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 77.69, 0.18; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 77.51, 0.22; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 77.51, 0.21; GCF_009911305.1, s__Clostridium_Q sp009911305, 95.0, 77.42, 0.17; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.33, 0.17; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 77.25, 0.15; GCF_003024715.1, s__Clostridium_Q sp003024715, 95.0, 77.24, 0.11"	84.61	11	0.939067647	N/A
